sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
8.076,['note_on'],[0],[60],[65],mp,0,1,0,0,"[100, 0]",0
8.179,['note_on'],[0],[64],[59],p,0,1,0,0,"[10, 30, 50, 65, 74, 82, 88, 92, 96, 98, 100, 102, 104, 108]",0
8.307,['note_on'],[0],[69],[51],p,0,1,0,0,"[110, 112, 118, 122, 127]",0
8.453,['note_on'],[0],[76],[60],p,0,1,0,0,0,0
8.562,['note_on'],[0],[81],[75],mf,0,1,0,0,0,0
8.7,['note_on'],[0],[69],[62],mp,0,1,0,0,0,0
8.844,['note_on'],[0],[76],[68],mp,0,1,0,0,0,0
8.948,['note_on'],[0],[81],[83],mf,1,1,0,0,0,0
9.078,['note_on'],[0],[60],[64],mp,0,1,0,0,"[108, 80, 0]",0
9.23,['note_on'],[0],[64],[56],p,0,1,0,0,"[4, 26, 42, 56, 66, 76, 86, 96, 102, 110, 116, 120, 124, 127]",0
9.347,['note_on'],[0],[69],[60],p,0,1,0,0,0,0
9.479,['note_on'],[0],[76],[71],mp,0,1,0,0,0,0
9.586,['note_on'],[0],[81],[75],mf,0,1,0,0,0,0
9.7,['note_on'],[0],[69],[64],mp,0,1,0,0,0,0
9.84,['note_on'],[0],[76],[66],mp,0,1,0,0,0,0
9.95,['note_on'],[0],[81],[65],mp,0,1,0,0,0,0
10.108,['note_on'],[0],[60],[56],p,0,1,0,0,"[116, 92, 64, 0]",0
10.212,['note_on'],[0],[62],[56],p,0,1,0,0,"[1, 18, 32, 48, 58, 65, 70, 74, 80, 84, 88, 94, 96]",0
10.318,['note_on'],[0],[66],[55],p,0,1,0,0,"[98, 104, 108, 112, 120, 126, 127]",0
10.447,['note_on'],[0],[69],[46],pp,0,1,0,0,0,0
10.573,['note_on'],[0],[74],[71],mp,0,1,0,0,0,0
10.74,['note_on'],[0],[66],[57],p,0,1,0,0,0,0
10.857,['note_on'],[0],[69],[49],p,0,1,0,0,0,0
10.975,['note_on'],[0],[74],[56],p,0,1,0,0,0,0
11.096,['note_on'],[0],[60],[54],p,0,1,0,0,"[106, 0]",0
11.235,['note_on'],[0],[62],[60],p,0,1,0,0,"[1, 26, 48, 66, 82, 98, 110, 120, 127]",0
11.369,['note_on'],[0],[66],[53],p,0,1,0,0,0,0
11.48,['note_on'],[0],[69],[41],pp,0,1,0,0,0,0
11.588,['note_on'],[0],[74],[64],mp,0,1,0,0,0,0
11.736,['note_on'],[0],[66],[62],mp,0,1,0,0,0,0
11.849,['note_on'],[0],[69],[56],p,0,1,0,0,0,0
11.961,['note_on'],[0],[74],[71],mp,0,1,0,0,"[112, 60, 0]",0
12.094,['note_on'],[0],[59],[66],mp,0,1,0,0,0,0
12.2,['note_on'],[0],[62],[56],p,0,1,0,0,"[4, 22, 40, 56, 68, 78, 82, 88, 90, 92]",0
12.324,['note_on'],[0],[67],[59],p,0,1,0,0,"[94, 96, 98, 104, 110, 118, 126, 127]",0
12.431,['note_on'],[0],[74],[65],mp,0,1,0,0,0,0
12.57,['note_on'],[0],[79],[75],mf,0,1,0,0,0,0
12.695,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
12.851,['note_on'],[0],[74],[64],mp,0,1,0,0,0,0
12.956,['note_on'],[0],[79],[59],p,0,1,0,0,"[76, 40, 1]",0
13.062,['note_on'],[0],[59],[59],p,0,1,0,0,0,0
13.195,['note_on'],[0],[62],[51],p,0,1,0,0,"[4, 30, 56, 74, 94, 104, 112, 118, 120, 118, 116]",0
13.332,['note_on'],[0],[67],[54],p,0,1,0,0,"[120, 122, 127]",0
13.455,['note_on'],[0],[74],[65],mp,0,1,0,0,0,0
13.593,['note_on'],[0],[79],[64],mp,0,1,0,0,0,0
13.701,['note_on'],[0],[67],[62],mp,0,1,0,0,0,0
13.845,['note_on'],[0],[74],[66],mp,0,1,0,0,0,0
13.946,['note_on'],[0],[79],[56],p,0,1,0,0,"[126, 112, 96, 78, 56]",0
14.107,['note_on'],[0],[59],[55],p,0,1,0,0,"[28, 0]",0
14.212,['note_on'],[0],[60],[50],p,0,1,0,0,"[10, 28, 44, 56, 65, 70, 74, 76, 78, 80, 82, 84]",0
14.321,['note_on'],[0],[64],[47],pp,0,1,0,0,"[88, 92, 96, 100, 104, 110, 118, 124, 127]",0
14.441,['note_on'],[0],[67],[51],p,0,1,0,0,0,0
14.586,['note_on'],[0],[72],[65],mp,0,1,0,0,0,0
14.691,['note_on'],[0],[64],[56],p,0,1,0,0,0,0
14.846,['note_on'],[0],[67],[62],mp,0,1,0,0,0,0
14.958,['note_on'],[0],[72],[57],p,0,1,0,0,0,0
15.096,['note_on'],[0],[59],[56],p,0,1,0,0,"[112, 90, 30, 0]",0
15.197,['note_on'],[0],[60],[55],p,0,1,0,0,"[6, 28, 46, 60, 70, 78, 86, 92]",0
15.345,['note_on'],[0],[64],[47],pp,0,1,0,0,"[96, 98, 102, 104, 108, 110, 114, 118, 122, 127]",0
15.491,['note_on'],[0],[67],[73],mp,0,1,0,0,0,0
15.599,['note_on'],[0],[72],[77],mf,1,1,0,0,0,0
15.71,['note_on'],[0],[64],[54],p,0,1,0,0,0,0
15.852,['note_on'],[0],[67],[56],p,0,1,0,0,0,0
15.964,['note_on'],[0],[72],[62],mp,0,1,0,0,0,0
16.108,['note_on'],[0],[57],[57],p,0,1,0,0,"[118, 102, 84, 62, 36, 0]",0
16.212,['note_on'],[0],[60],[54],p,0,1,0,0,"[10, 28, 42, 50, 62, 68, 74]",0
16.318,['note_on'],[0],[64],[55],p,0,1,0,0,"[82, 88, 92, 96, 98, 100, 102, 104, 106, 110, 112, 118, 122, 126, 127]",0
16.472,['note_on'],[0],[67],[66],mp,0,1,0,0,0,0
16.595,['note_on'],[0],[72],[68],mp,0,1,0,0,0,0
16.724,['note_on'],[0],[64],[49],p,0,1,0,0,0,0
16.853,['note_on'],[0],[67],[51],p,0,1,0,0,0,0
16.961,['note_on'],[0],[72],[59],p,0,1,0,0,"[120, 94]",0
17.102,['note_on'],[0],[57],[57],p,0,1,0,0,"[36, 2, 0]",0
17.23,['note_on'],[0],[60],[54],p,0,1,0,0,"[8, 32, 50, 66, 82, 96, 106, 118, 127]",0
17.338,['note_on'],[0],[64],[46],pp,0,1,0,0,0,0
17.458,['note_on'],[0],[67],[64],mp,0,1,0,0,0,0
17.569,['note_on'],[0],[72],[66],mp,0,1,0,0,0,0
17.674,['note_on'],[0],[64],[55],p,0,1,0,0,0,0
17.793,['note_on'],[0],[67],[55],p,0,1,0,0,0,0
17.923,['note_on'],[0],[72],[73],mp,0,1,0,0,0,0
18.065,['note_on'],[0],[50],[68],mp,0,1,0,0,"[110, 88, 28, 0]",0
18.204,['note_on'],[0],[57],[60],p,0,1,0,0,"[28, 54, 76, 98, 116, 127]",0
18.321,['note_on'],[0],[62],[41],pp,0,1,0,0,0,0
18.457,['note_on'],[0],[66],[56],p,0,1,0,0,0,0
18.628,['note_on'],[0],[72],[59],p,0,1,0,0,0,0
18.808,"['note_on', 'note_on']","[0, 0]","[62, 66]","[35, 55]",pp,0,2,0,0,0,0
18.91,['note_on'],[0],[72],[64],mp,0,1,0,0,"[118, 98]",0
19.059,['note_on'],[0],[50],[65],mp,0,1,0,0,"[76, 10, 0]",0
19.236,['note_on'],[0],[57],[56],p,0,1,0,0,"[20, 44, 66, 86, 102, 118, 127]",0
19.354,['note_on'],[0],[62],[44],pp,0,1,0,0,0,0
19.484,['note_on'],[0],[66],[60],p,0,1,0,0,0,0
19.609,['note_on'],[0],[72],[75],mf,0,1,0,0,0,0
19.72,['note_on'],[0],[62],[56],p,0,1,0,0,0,0
19.836,['note_on'],[0],[66],[60],p,0,1,0,0,0,0
19.96,['note_on'],[0],[72],[66],mp,0,1,0,0,"[108, 0]",0
20.074,['note_on'],[0],[55],[60],p,0,1,0,0,0,0
20.179,['note_on'],[0],[59],[55],p,0,1,0,0,"[20, 42, 60, 74, 84, 90, 96, 100]",0
20.31,['note_on'],[0],[62],[51],p,0,1,0,0,"[102, 106, 112, 124, 127]",0
20.449,['note_on'],[0],[67],[41],pp,0,1,0,0,0,0
20.616,['note_on'],[0],[71],[62],mp,0,1,0,0,0,0
20.725,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
20.85,['note_on'],[0],[67],[55],p,0,1,0,0,0,0
20.968,['note_on'],[0],[71],[60],p,0,1,0,0,"[108, 56, 0]",0
21.094,['note_on'],[0],[55],[57],p,0,1,0,0,0,0
21.25,['note_on'],[0],[59],[55],p,0,1,0,0,"[30, 62, 84, 106, 126, 127]",0
21.375,['note_on'],[0],[62],[56],p,0,1,0,0,0,0
21.491,['note_on'],[0],[67],[56],p,0,1,0,0,0,0
21.605,['note_on'],[0],[71],[64],mp,0,1,0,0,0,0
21.752,['note_on'],[0],[62],[64],mp,0,1,0,0,0,0
21.856,['note_on'],[0],[67],[57],p,0,1,0,0,0,0
21.967,['note_on'],[0],[71],[68],mp,0,1,0,0,"[108, 58]",0
22.118,['note_on'],[0],[55],[49],p,0,1,0,0,0,0
22.254,['note_on'],[0],[58],[55],p,0,1,0,0,"[18, 38, 58, 74, 90, 102, 112, 122, 127]",0
22.371,['note_on'],[0],[64],[54],p,0,1,0,0,0,0
22.489,['note_on'],[0],[67],[55],p,0,1,0,0,0,0
22.6,['note_on'],[0],[73],[74],mp,0,1,0,0,0,0
22.711,['note_on'],[0],[64],[59],p,0,1,0,0,0,0
22.84,['note_on'],[0],[67],[57],p,0,1,0,0,0,0
22.973,['note_on'],[0],[55],[66],mp,0,1,0,0,0,0
23.092,[],[],[],[],,0,0,0,0,"[42, 0]",0
23.211,['note_on'],[0],[58],[69],mp,0,1,0,0,"[62, 88, 114, 127]",0
23.33,['note_on'],[0],[64],[64],mp,0,1,0,0,0,0
23.465,['note_on'],[0],[67],[60],p,0,1,0,0,0,0
23.572,['note_on'],[0],[73],[85],mf,1,1,0,0,0,0
23.69,['note_on'],[0],[64],[55],p,0,1,0,0,0,0
23.827,['note_on'],[0],[67],[57],p,0,1,0,0,0,0
23.935,['note_on'],[0],[73],[77],mf,1,1,0,0,0,0
24.091,['note_on'],[0],[53],[59],p,0,1,0,0,"[124, 80, 0]",0
24.215,['note_on'],[0],[57],[55],p,0,1,0,0,"[74, 92, 110, 127]",0
24.334,['note_on'],[0],[62],[55],p,0,1,0,0,0,0
24.462,['note_on'],[0],[69],[57],p,0,1,0,0,0,0
24.596,['note_on'],[0],[74],[83],mf,1,1,0,0,0,0
24.715,['note_on'],[0],[62],[62],mp,0,1,0,0,0,0
24.836,['note_on'],[0],[69],[64],mp,0,1,0,0,0,0
24.949,['note_on'],[0],[74],[66],mp,0,1,0,0,120,0
25.081,['note_on'],[0],[53],[56],p,0,1,0,0,0,0
25.209,['note_on'],[0],[57],[55],p,0,1,0,0,"[20, 54, 76, 98, 118, 127]",0
25.323,['note_on'],[0],[62],[57],p,0,1,0,0,0,0
25.445,['note_on'],[0],[69],[62],mp,0,1,0,0,0,0
25.574,['note_on'],[0],[74],[87],mf,1,1,0,0,0,0
25.688,['note_on'],[0],[62],[73],mp,0,1,0,0,0,0
25.851,['note_on'],[0],[69],[68],mp,0,1,0,0,0,0
25.956,['note_on'],[0],[74],[75],mf,0,1,0,0,116,0
26.115,['note_on'],[0],[53],[59],p,0,1,0,0,"[94, 65, 30, 0]",0
26.244,['note_on'],[0],[56],[56],p,0,1,0,0,"[58, 78, 96, 106, 118, 122, 124, 122]",0
26.358,['note_on'],[0],[62],[57],p,0,1,0,0,"[124, 126, 127]",0
26.476,['note_on'],[0],[65],[73],mp,0,1,0,0,0,0
26.594,['note_on'],[0],[71],[80],mf,1,1,0,0,0,0
26.72,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
26.84,['note_on'],[0],[65],[54],p,0,1,0,0,0,0
26.945,['note_on'],[0],[71],[75],mf,0,1,0,0,"[124, 104]",0
27.097,['note_on'],[0],[53],[50],p,0,1,0,0,"[60, 0]",0
27.235,['note_on'],[0],[56],[55],p,0,1,0,0,"[8, 64, 80, 96, 110, 122, 127]",0
27.442,"['note_on', 'note_on']","[0, 0]","[62, 65]","[59, 68]",mp,0,2,0,0,0,0
27.564,['note_on'],[0],[71],[75],mf,0,1,0,0,0,0
27.699,['note_on'],[0],[62],[57],p,0,1,0,0,0,0
27.835,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
27.956,['note_on'],[0],[71],[71],mp,0,1,0,0,"[122, 110, 100, 90, 78, 66, 58, 48, 36, 22, 4, 0]",0
28.064,['note_on'],[0],[52],[64],mp,0,1,0,0,0,0
28.17,['note_on'],[0],[55],[57],p,0,1,0,0,"[65, 82, 100, 112, 122, 126]",0
28.314,['note_on'],[0],[60],[62],mp,0,1,0,0,127,0
28.478,['note_on'],[0],[67],[66],mp,0,1,0,0,0,0
28.582,['note_on'],[0],[72],[73],mp,0,1,0,0,0,0
28.689,['note_on'],[0],[60],[62],mp,0,1,0,0,0,0
28.852,['note_on'],[0],[67],[66],mp,0,1,0,0,0,0
28.957,['note_on'],[0],[72],[68],mp,0,1,0,0,0,0
29.123,['note_on'],[0],[52],[59],p,0,1,0,0,"[10, 0]",0
29.239,['note_on'],[0],[55],[51],p,0,1,0,0,"[4, 88, 106, 124, 127]",0
29.357,['note_on'],[0],[60],[64],mp,0,1,0,0,0,0
29.481,['note_on'],[0],[67],[71],mp,0,1,0,0,0,0
29.594,['note_on'],[0],[72],[77],mf,1,1,0,0,0,0
29.729,['note_on'],[0],[60],[71],mp,0,1,0,0,0,0
29.847,['note_on'],[0],[67],[75],mf,0,1,0,0,0,0
29.965,['note_on'],[0],[72],[85],mf,1,1,0,0,0,0
30.105,['note_on'],[0],[52],[64],mp,0,1,0,0,"[118, 94, 0]",0
30.222,['note_on'],[0],[53],[59],p,0,1,0,0,"[30, 54, 72, 90, 104, 116, 124, 127]",0
30.348,['note_on'],[0],[57],[60],p,0,1,0,0,0,0
30.473,['note_on'],[0],[60],[55],p,0,1,0,0,0,0
30.578,['note_on'],[0],[65],[66],mp,0,1,0,0,0,0
30.722,['note_on'],[0],[57],[55],p,0,1,0,0,0,0
30.83,['note_on'],[0],[60],[46],pp,0,1,0,0,0,0
30.932,['note_on'],[0],[65],[54],p,0,1,0,0,0,0
31.099,['note_on'],[0],[52],[57],p,0,1,0,0,"[112, 88, 20, 0]",0
31.233,['note_on'],[0],[53],[57],p,0,1,0,0,"[42, 60, 76, 90, 102, 108, 114, 118, 120, 122, 124, 126, 127]",0
31.341,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
31.464,['note_on'],[0],[60],[55],p,0,1,0,0,0,0
31.565,['note_on'],[0],[65],[71],mp,0,1,0,0,0,0
31.709,['note_on'],[0],[57],[60],p,0,1,0,0,0,0
31.829,['note_on'],[0],[60],[56],p,0,1,0,0,0,0
31.931,['note_on'],[0],[65],[65],mp,0,1,0,0,118,0
32.078,['note_on'],[0],[50],[65],mp,0,1,0,0,"[98, 76, 10, 0]",0
32.218,['note_on'],[0],[53],[56],p,0,1,0,0,"[42, 64, 78, 94, 104, 112, 118, 122, 126, 127]",0
32.334,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
32.448,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
32.582,['note_on'],[0],[65],[73],mp,0,1,0,0,0,0
32.709,['note_on'],[0],[57],[57],p,0,1,0,0,0,0
32.845,['note_on'],[0],[60],[57],p,0,1,0,0,0,0
32.946,['note_on'],[0],[65],[77],mf,1,1,0,0,0,0
33.083,['note_on'],[0],[50],[64],mp,0,1,0,0,"[118, 96, 66, 36, 0]",0
33.219,['note_on'],[0],[53],[54],p,0,1,0,0,"[46, 72, 94, 114, 127]",0
33.34,['note_on'],[0],[57],[56],p,0,1,0,0,0,0
33.461,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
33.593,['note_on'],[0],[65],[71],mp,0,1,0,0,0,0
33.711,['note_on'],[0],[57],[66],mp,0,1,0,0,0,0
33.811,['note_on'],[0],[60],[55],p,0,1,0,0,0,0
33.932,['note_on'],[0],[65],[64],mp,0,1,0,0,0,0
34.093,['note_on'],[0],[43],[55],p,0,1,0,0,"[126, 100, 28, 0]",0
34.226,['note_on'],[0],[50],[49],p,0,1,0,0,"[48, 72, 92, 112, 127]",0
34.335,['note_on'],[0],[55],[46],pp,0,1,0,0,0,0
34.469,['note_on'],[0],[59],[57],p,0,1,0,0,0,0
34.603,['note_on'],[0],[65],[71],mp,0,1,0,0,0,0
34.719,['note_on'],[0],[55],[46],pp,0,1,0,0,0,0
34.864,['note_on'],[0],[59],[51],p,0,1,0,0,0,0
34.966,['note_on'],[0],[65],[60],p,0,1,0,0,"[126, 112, 96, 76]",0
35.109,['note_on'],[0],[43],[57],p,0,1,0,0,0,0
35.212,['note_on'],[0],[50],[55],p,0,1,0,0,"[1, 20, 34, 46, 54, 60, 65, 70, 74, 82, 88, 96, 100]",0
35.331,['note_on'],[0],[55],[49],p,0,1,0,0,"[104, 110, 112, 116, 118, 120, 124, 126, 127]",0
35.469,['note_on'],[0],[59],[59],p,0,1,0,0,0,0
35.578,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
35.729,['note_on'],[0],[55],[41],pp,0,1,0,0,0,0
35.845,['note_on'],[0],[59],[44],pp,0,1,0,0,0,0
35.951,['note_on'],[0],[65],[49],p,0,1,0,0,0,0
36.096,['note_on'],[0],[48],[55],p,0,1,0,0,"[118, 94, 65, 30, 0]",0
36.196,"['note_on', 'note_on']","[0, 0]","[52, 55]","[51, 62]",p,0,2,0,0,"[4, 22, 38, 48, 60, 65, 70, 74, 76, 78]",0
36.312,[],[],[],[],,0,0,0,0,"[82, 84, 86, 88, 92, 96, 98, 102, 108, 114, 122, 127]",0
36.452,['note_on'],[0],[60],[62],mp,0,1,0,0,0,0
36.567,['note_on'],[0],[64],[59],p,0,1,0,0,0,0
36.691,['note_on'],[0],[55],[57],p,0,1,0,0,0,0
36.826,['note_on'],[0],[60],[56],p,0,1,0,0,0,0
36.943,['note_on'],[0],[64],[51],p,0,1,0,0,0,0
37.09,['note_on'],[0],[48],[59],p,0,1,0,0,"[114, 90, 0]",0
37.199,['note_on'],[0],[52],[55],p,0,1,0,0,"[60, 74, 86, 96, 100, 106, 110, 112]",0
37.323,['note_on'],[0],[55],[62],mp,0,1,0,0,"[114, 116, 120, 124, 127]",0
37.432,['note_on'],[0],[60],[65],mp,0,1,0,0,0,0
37.578,['note_on'],[0],[64],[57],p,0,1,0,0,0,0
37.697,['note_on'],[0],[55],[51],p,0,1,0,0,0,0
37.832,['note_on'],[0],[60],[60],p,0,1,0,0,0,0
37.936,['note_on'],[0],[64],[51],p,0,1,0,0,"[114, 94]",0
38.084,['note_on'],[0],[48],[66],mp,0,1,0,0,"[1, 0]",0
38.196,['note_on'],[0],[55],[65],mp,0,1,0,0,"[14, 38, 56, 68, 80, 90, 96, 100, 104, 106, 108]",0
38.345,['note_on'],[0],[58],[57],p,0,1,0,0,"[112, 114, 118, 122, 127]",0
38.493,['note_on'],[0],[60],[55],p,0,1,0,0,0,0
38.612,['note_on'],[0],[64],[59],p,0,1,0,0,0,0
38.732,['note_on'],[0],[58],[60],p,0,1,0,0,0,0
38.848,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
38.968,['note_on'],[0],[64],[60],p,0,1,0,0,0,0
39.103,['note_on'],[0],[48],[62],mp,0,1,0,0,"[124, 104, 80, 50, 0]",0
39.203,['note_on'],[0],[55],[62],mp,0,1,0,0,"[20, 42, 58, 70, 78, 86, 92, 96, 98, 100, 102, 104]",0
39.348,['note_on'],[0],[58],[60],p,0,1,0,0,"[108, 110, 112, 116, 120, 126, 127]",0
39.481,['note_on'],[0],[60],[57],p,0,1,0,0,0,0
39.584,['note_on'],[0],[64],[64],mp,0,1,0,0,0,0
39.726,['note_on'],[0],[58],[64],mp,0,1,0,0,0,0
39.835,['note_on'],[0],[60],[42],pp,0,1,0,0,0,0
39.943,['note_on'],[0],[64],[60],p,0,1,0,0,"[118, 96]",0
40.083,['note_on'],[0],[41],[60],p,0,1,0,0,0,0
40.209,['note_on'],[0],[53],[60],p,0,1,0,0,"[4, 60, 78, 96, 112, 124, 127]",0
40.317,['note_on'],[0],[57],[66],mp,0,1,0,0,0,0
40.452,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
40.562,['note_on'],[0],[64],[71],mp,0,1,0,0,0,0
40.691,['note_on'],[0],[57],[68],mp,0,1,0,0,0,0
40.827,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
40.933,['note_on'],[0],[64],[64],mp,0,1,0,0,126,0
41.076,['note_on'],[0],[41],[64],mp,0,1,0,0,"[106, 18, 0]",0
41.185,['note_on'],[0],[53],[55],p,0,1,0,0,"[6, 28, 44, 60, 70, 78, 82, 84, 86, 88]",0
41.33,['note_on'],[0],[57],[60],p,0,1,0,0,"[92, 96, 102, 110, 120, 127]",0
41.458,['note_on'],[0],[60],[77],mf,1,1,0,0,0,0
41.589,['note_on'],[0],[64],[66],mp,0,1,0,0,0,0
41.728,['note_on'],[0],[57],[73],mp,0,1,0,0,0,0
41.858,['note_on'],[0],[60],[75],mf,0,1,0,0,0,0
41.966,['note_on'],[0],[64],[75],mf,0,1,0,0,"[122, 98]",0
42.096,['note_on'],[0],[42],[56],p,0,1,0,0,"[1, 0]",0
42.196,['note_on'],[0],[48],[47],pp,0,1,0,0,"[4, 12, 22, 30, 42, 50]",0
42.326,['note_on'],[0],[57],[57],p,0,1,0,0,"[62, 70, 78, 88, 96, 104, 112, 120, 127]",0
42.451,['note_on'],[0],[60],[60],p,0,1,0,0,0,0
42.582,['note_on'],[0],[63],[66],mp,0,1,0,0,0,0
42.702,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
42.829,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
42.957,['note_on'],[0],[63],[59],p,0,1,0,0,0,0
43.067,['note_on'],[0],[42],[57],p,0,1,0,0,"[80, 42, 0]",0
43.177,['note_on'],[0],[48],[56],p,0,1,0,0,"[8, 30, 54, 70, 84, 96, 104, 110, 114, 118]",0
43.333,['note_on'],[0],[57],[49],p,0,1,0,0,"[120, 122, 126, 127]",0
43.452,['note_on'],[0],[60],[64],mp,0,1,0,0,0,0
43.561,['note_on'],[0],[63],[62],mp,0,1,0,0,0,0
43.707,['note_on'],[0],[57],[57],p,0,1,0,0,0,0
43.828,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
43.932,['note_on'],[0],[63],[55],p,0,1,0,0,118,0
44.104,['note_on'],[0],[44],[60],p,0,1,0,0,"[94, 66, 36, 0]",0
