sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
25.104,['note_on'],[0],[69],[70],mp,0,1,0,0,0,0
25.248,['note_on'],[0],[65],[73],mp,0,1,0,0,0,0
25.365,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
25.467,['note_on'],[0],[65],[58],p,0,1,0,0,"[116, 106, 90]",0
25.583,['note_on'],[0],[53],[50],p,0,1,0,0,"[76, 58, 36, 16, 0]",0
25.685,['note_on'],[0],[56],[37],pp,0,1,0,0,"[2, 10, 20, 28, 36, 44, 50, 56, 60, 65, 70, 74, 78, 84, 88, 92]",0
25.823,['note_on'],[0],[59],[55],p,0,1,0,0,"[96, 98, 102, 106, 108, 110, 114, 116, 118, 120, 122, 124, 126, 127]",0
25.997,['note_on'],[0],[62],[63],mp,0,1,0,0,0,0
26.14,['note_on'],[0],[65],[59],p,0,1,0,0,0,0
26.256,['note_on'],[0],[71],[85],mf,1,1,0,0,0,0
26.372,['note_on'],[0],[65],[61],p,0,1,0,0,0,0
26.482,['note_on'],[0],[62],[70],mp,0,1,0,0,0,0
26.626,['note_on'],[0],[53],[65],mp,0,1,0,0,"[120, 106, 88, 64, 40, 12, 0]",0
26.727,['note_on'],[0],[57],[52],p,0,1,0,0,"[6, 16, 26, 36, 42, 50, 54, 58, 62, 65, 66, 70, 72, 76]",0
26.827,['note_on'],[0],[62],[58],p,0,1,0,0,"[78, 80, 84, 86, 88, 92, 96, 98, 102, 106, 110, 114, 118, 124]",0
26.95,['note_on'],[0],[65],[51],p,0,1,0,0,"[126, 127]",0
27.108,['note_on'],[0],[71],[79],mf,1,1,0,0,0,0
27.249,['note_on'],[0],[65],[58],p,0,1,0,0,0,0
27.458,['note_on'],[0],[62],[54],p,0,1,0,0,0,0
27.596,['note_on'],[0],[52],[65],mp,0,1,0,0,"[124, 118, 108, 96, 84, 66, 50, 30, 8, 0]",0
27.699,['note_on'],[0],[55],[54],p,0,1,0,0,"[2, 6, 12, 20, 26, 32, 38, 44, 48, 52, 56, 60, 64, 68, 74, 78]",0
27.803,['note_on'],[0],[60],[61],p,0,1,0,0,"[84, 86, 90, 94, 96, 98, 100, 104, 106, 108, 110, 112, 114, 116, 118]",0
27.92,['note_on'],[0],[67],[69],mp,0,1,0,0,"[120, 122, 124, 126, 127]",0
28.107,['note_on'],[0],[72],[81],mf,1,1,0,0,0,0
28.234,['note_on'],[0],[60],[67],mp,0,1,0,0,0,0
28.377,['note_on'],[0],[67],[67],mp,0,1,0,0,0,0
28.508,['note_on'],[0],[72],[75],mf,0,1,0,0,0,0
28.635,['note_on'],[0],[48],[69],mp,0,1,0,0,"[122, 106, 88, 65, 42, 16, 0]",0
28.753,['note_on'],[0],[52],[73],mp,0,1,0,0,"[4, 18, 28, 42, 52, 60, 65, 70, 76, 78, 82, 84, 88]",0
28.86,['note_on'],[0],[65],[63],mp,0,1,0,0,"[90, 94, 96, 98, 102, 104, 106, 108, 112, 114, 116, 118, 120]",0
29.014,['note_on'],[0],[72],[51],p,0,1,0,0,"[124, 126, 127]",0
29.141,['note_on'],[0],[76],[85],mf,1,1,0,0,0,0
29.254,['note_on'],[0],[72],[70],mp,0,1,0,0,0,0
29.453,['note_on'],[0],[67],[54],p,0,1,0,0,0,0
29.595,['note_on'],[0],[50],[69],mp,0,1,0,0,"[118, 102, 82, 60, 30, 2, 0]",0
29.7,['note_on'],[0],[53],[55],p,0,1,0,0,"[4, 16, 26, 32, 42, 48, 52, 54, 56, 58, 60, 62, 64]",0
29.805,['note_on'],[0],[69],[73],mp,0,1,0,0,"[66, 68, 70, 74, 76, 80, 84, 86, 88, 92, 94, 96, 98, 100, 102]",0
29.906,['note_on'],[0],[72],[57],p,0,1,0,0,"[104, 106, 108]",0
30.07,['note_on'],[0],[77],[85],mf,1,1,0,0,"[110, 112, 114, 116, 118, 120, 122, 124, 126, 127]",0
30.235,['note_on'],[0],[72],[67],mp,0,1,0,0,0,0
30.336,['note_on'],[0],[69],[52],p,0,1,0,0,0,0
30.474,['note_on'],[0],[72],[65],mp,0,1,0,0,0,0
30.602,['note_on'],[0],[50],[69],mp,0,1,0,0,0,0
