sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
15.629,['note_on'],[0],[72],[54],p,0,1,0,0,"[2, 16, 32, 52, 70, 88, 102, 118, 127]",0
15.751,['note_on'],[0],[64],[54],p,0,1,0,0,0,0
15.883,['note_on'],[0],[67],[50],p,0,1,0,0,0,0
15.985,['note_on'],[0],[72],[42],pp,0,1,0,0,0,0
16.131,['note_on'],[0],[56],[52],p,0,1,0,0,"[122, 104, 84, 64, 42, 22, 2, 0]",0
16.244,['note_on'],[0],[60],[48],pp,0,1,0,0,"[4, 22, 44, 64, 80, 94, 104, 114, 120, 124]",0
16.364,['note_on'],[0],[62],[49],p,0,1,0,0,126,0
16.492,['note_on'],[0],[66],[62],mp,0,1,0,0,0,0
16.61,['note_on'],[0],[72],[65],mp,0,1,0,0,0,0
16.736,['note_on'],[0],[62],[59],p,0,1,0,0,127,0
16.862,['note_on'],[0],[66],[59],p,0,1,0,0,0,0
16.991,['note_on'],[0],[72],[57],p,0,1,0,0,0,0
17.117,['note_on'],[0],[56],[52],p,0,1,0,0,"[90, 62, 8, 0]",0
17.224,['note_on'],[0],[60],[48],pp,0,1,0,0,"[6, 28, 50, 66, 80, 94, 102, 108, 114]",0
17.362,['note_on'],[0],[62],[44],pp,0,1,0,0,"[116, 118, 120, 122, 124]",0
17.484,['note_on'],[0],[65],[50],p,0,1,0,0,126,0
17.609,['note_on'],[0],[72],[54],p,0,1,0,0,127,0
17.715,['note_on'],[0],[62],[57],p,0,1,0,0,0,0
17.866,['note_on'],[0],[65],[52],p,0,1,0,0,0,0
17.991,['note_on'],[0],[72],[49],p,0,1,0,0,0,0
18.118,['note_on'],[0],[50],[49],p,0,1,0,0,"[124, 102, 76, 16, 0]",0
18.247,['note_on'],[0],[57],[50],p,0,1,0,0,"[18, 38, 58, 70, 84, 92, 98, 104, 106, 108]",0
18.375,['note_on'],[0],[62],[49],p,0,1,0,0,"[110, 112, 114, 116, 118]",0
18.476,['note_on'],[0],[66],[53],p,0,1,0,0,120,0
18.622,['note_on'],[0],[72],[61],p,0,1,0,0,"[122, 124, 126, 127]",0
